id,city_name,latitude,longitude,day,temp,wind_speed,humidity,weather
6e56da4c-35af-402f-be11-389125c590d4,Collioure,42.52505,3.0831554,2025-09-10,23.820000000000004,4.1000000000000005,63.0,light rain
6e56da4c-35af-402f-be11-389125c590d4,Collioure,42.52505,3.0831554,2025-09-11,21.1675,3.475,64.25,broken clouds
6e56da4c-35af-402f-be11-389125c590d4,Collioure,42.52505,3.0831554,2025-09-12,20.37625,1.905,73.25,overcast clouds
6e56da4c-35af-402f-be11-389125c590d4,Collioure,42.52505,3.0831554,2025-09-13,18.82125,3.4625,83.625,light rain
6e56da4c-35af-402f-be11-389125c590d4,Collioure,42.52505,3.0831554,2025-09-14,21.34125,2.7925,63.125,overcast clouds
6e56da4c-35af-402f-be11-389125c590d4,Collioure,42.52505,3.0831554,2025-09-15,22.674,1.9299999999999997,54.8,broken clouds
033e8575-f70f-4ca0-b827-153851002f8d,Carcassonne,43.2130358,2.3491069,2025-09-10,22.51,5.753333333333333,60.0,few clouds
033e8575-f70f-4ca0-b827-153851002f8d,Carcassonne,43.2130358,2.3491069,2025-09-11,19.166249999999998,6.1425,71.25,scattered clouds
033e8575-f70f-4ca0-b827-153851002f8d,Carcassonne,43.2130358,2.3491069,2025-09-12,19.447499999999998,2.78875,63.375,overcast clouds
033e8575-f70f-4ca0-b827-153851002f8d,Carcassonne,43.2130358,2.3491069,2025-09-13,16.965,3.0125,80.75,light rain
033e8575-f70f-4ca0-b827-153851002f8d,Carcassonne,43.2130358,2.3491069,2025-09-14,19.0775,2.9675,63.5,clear sky
033e8575-f70f-4ca0-b827-153851002f8d,Carcassonne,43.2130358,2.3491069,2025-09-15,19.32,3.268,60.0,scattered clouds
ce62a3a3-c13f-4bb7-9c0c-a2553b81cd84,Ariege,42.9455368,1.4065544,2025-09-10,15.986666666666666,1.6033333333333335,72.0,light rain
ce62a3a3-c13f-4bb7-9c0c-a2553b81cd84,Ariege,42.9455368,1.4065544,2025-09-11,13.34375,1.93875,75.75,light rain
ce62a3a3-c13f-4bb7-9c0c-a2553b81cd84,Ariege,42.9455368,1.4065544,2025-09-12,13.54625,1.60375,74.375,overcast clouds
ce62a3a3-c13f-4bb7-9c0c-a2553b81cd84,Ariege,42.9455368,1.4065544,2025-09-13,11.48875,1.48625,95.25,light rain
ce62a3a3-c13f-4bb7-9c0c-a2553b81cd84,Ariege,42.9455368,1.4065544,2025-09-14,14.28625,1.805,73.875,clear sky
ce62a3a3-c13f-4bb7-9c0c-a2553b81cd84,Ariege,42.9455368,1.4065544,2025-09-15,14.824000000000002,2.232,66.6,scattered clouds
6554061f-306a-4b83-a1d4-3c802668b174,Toulouse,43.6044622,1.4442469,2025-09-10,20.81,6.336666666666666,64.0,broken clouds
6554061f-306a-4b83-a1d4-3c802668b174,Toulouse,43.6044622,1.4442469,2025-09-11,18.291249999999998,4.7,70.0,light rain
6554061f-306a-4b83-a1d4-3c802668b174,Toulouse,43.6044622,1.4442469,2025-09-12,18.9575,2.05625,64.375,overcast clouds
6554061f-306a-4b83-a1d4-3c802668b174,Toulouse,43.6044622,1.4442469,2025-09-13,17.705,2.42375,71.625,overcast clouds
6554061f-306a-4b83-a1d4-3c802668b174,Toulouse,43.6044622,1.4442469,2025-09-14,19.0325,1.49125,63.5,clear sky
6554061f-306a-4b83-a1d4-3c802668b174,Toulouse,43.6044622,1.4442469,2025-09-15,19.006,2.1879999999999997,59.8,broken clouds
53ef551e-22e8-4f64-9c5e-082e8766ed25,Montauban,44.0175835,1.3549991,2025-09-10,20.75,6.476666666666667,70.33333333333333,light rain
53ef551e-22e8-4f64-9c5e-082e8766ed25,Montauban,44.0175835,1.3549991,2025-09-11,17.62125,4.435,75.75,light rain
